Year,id_cells,MAT,bio4,MAP,bio15
2003,93,15.27083333,522.3856,25.41083333,1.313325995
2004,93,15.08666667,512.8175264,28.53416667,1.549558947
2005,93,15.01833333,445.6772756,45.46166667,1.480771846
2006,93,15.03166667,540.6444669,26.51583333,1.17692453
2007,93,14.9575,502.9925245,14.45,1.228764956
2008,93,15.21,531.439312,23.4975,1.479596332
2009,93,14.87416667,503.0721908,21.10083333,1.563893549
2010,93,14.30916667,434.5191511,41.19583333,1.240220141
1900,94,17.34233333,702.0206203,17.15366667,1.732323988
1901,94,17.17866667,750.4432996,15.50933333,1.700191251
1902,94,16.566,753.7733874,14.296,1.424139376
1903,94,17.00366667,771.3730825,17.103,1.783963994
1904,94,17.32633333,746.2455396,12.801,1.997171232
1905,94,16.54533333,716.2505542,35.518,1.334408987
1906,94,16.75766667,740.8468733,38.303,1.392631535
1907,94,16.42433333,699.9347308,25.721,1.564339392
1908,94,16.22933333,750.4981036,20.22266667,1.384603824
1909,94,15.85933333,752.2493789,36.65566667,1.245608464
1910,94,17.317,767.4033372,10.13833333,1.494541688
1911,94,15.971,746.2445359,24.27366667,1.547247144
1912,94,15.86166667,712.1641726,21.73833333,1.863677551
1913,94,16.32733333,751.0470202,18.66,1.588178592
1914,94,17.09533333,695.8725233,31.94933333,1.468688856
1915,94,16.39466667,752.5544487,27.92666667,1.41300526
1916,94,15.97633333,741.8638101,33.97066667,2.308228251
1917,94,16.48133333,812.6271206,12.672,1.477233057
1918,94,16.54066667,779.9038768,23.61833333,1.611548885
1919,94,16.373,800.3994542,15.36433333,1.335242005
1920,94,15.931,752.6359506,22.16233333,1.519730387
1921,94,16.594,719.8529228,36.992,1.519012524
1922,94,16.35633333,832.9793268,23.22266667,1.274745735
1923,94,16.31766667,696.7491616,13.78133333,1.310356865
1924,94,16.84866667,774.072503,13.98633333,1.591385536
1925,94,16.93066667,711.1694001,15.59033333,1.46032755
1926,94,17.522,732.8282863,27.22866667,1.856192745
1927,94,16.90866667,733.469761,28.666,1.798287861
1928,94,17.17933333,717.2562192,10.84966667,1.373719662
1929,94,17.133,780.3568317,10.66066667,1.749510382
1930,94,16.97833333,728.8988323,22.124,1.384075258
1931,94,17.332,808.1398507,27.957,1.131802903
1932,94,16.392,784.6082711,19.86533333,2.004136523
1933,94,16.715,789.1925258,17.453,1.797031629
1934,94,18.11566667,694.8627758,16.953,1.353744066
1935,94,16.68,785.1541251,17.82933333,1.263867342
1936,94,17.13266667,768.7710906,32.285,1.551728258
1937,94,16.50266667,860.3635628,23.726,1.594544191
1938,94,16.51733333,754.2988497,32.08766667,1.572084809
1939,94,16.80466667,758.0059093,22.25733333,1.873022099
1940,94,17.28866667,723.3652214,26.67866667,1.424729115
1941,94,16.02733333,678.5641323,40.57833333,1.059599616
1942,94,16.6,756.3922494,9.841333333,1.635239274
1943,94,16.98266667,716.1814286,36.143,1.389392687
1944,94,15.64133333,732.0922713,22.93266667,1.816300327
1945,94,16.089,775.2543755,23.84466667,1.368594027
1946,94,16.57033333,787.5744234,20.666,1.437596148
1947,94,16.83866667,756.5391775,8.376333333,1.827812982
1948,94,15.691,777.460879,12.14866667,1.351276968
1949,94,15.90433333,885.731978,14.64833333,1.805584625
1950,94,17.20066667,711.5832358,9.746,1.441815184
1951,94,16.40633333,775.3944259,18.70566667,1.33805964
1952,94,16.378,835.5281983,27.00333333,1.139195269
1953,94,16.52533333,723.025536,8.161,1.319943118
1954,94,17.01633333,723.0580274,19.27633333,1.419162561
1955,94,16.103,777.3005905,14.24366667,1.573547841
1956,94,16.609,749.4790279,11.61,1.867437469
1957,94,16.63,756.0609116,20.121,1.252607919
1958,94,17.411,745.3740069,23.416,1.171577633
1959,94,17.58666667,751.1015082,13.306,1.401903293
1960,94,17.13433333,829.8815455,14.162,1.232745132
1961,94,16.844,764.5859078,9.765666667,1.435610582
1962,94,16.764,747.6301081,13.51333333,1.643049519
1963,94,16.549,729.1798642,18.58033333,1.270943785
1964,94,15.97033333,787.3756281,12.12433333,1.233827573
1965,94,16.15266667,704.8287544,27.376,1.396876615
1966,94,16.927,793.6576595,14.81133333,1.658632622
1967,94,16.701,797.930316,19.44133333,1.105431293
1968,94,16.93033333,738.655198,11.16433333,1.302424447
1969,94,17.08066667,783.7602031,24.74166667,1.422320195
1970,94,16.98066667,785.7483465,16.61966667,1.203322041
1971,94,16.25266667,802.2599194,12.415,1.755320925
1972,94,16.832,787.0983386,10.96466667,1.513043779
1973,94,16.666,798.9208119,16.324,1.471021245
1974,94,17.38266667,806.799608,17.16333333,1.604606636
1975,94,16.41533333,771.8615738,12.14733333,1.554121759
1976,94,17.04566667,696.0913113,19.84633333,1.703108872
1977,94,17.40833333,727.7879418,19.519,1.429454382
1978,94,17.066,786.3651536,33.973,1.142787233
1979,94,16.97666667,806.0883493,21.046,1.376204764
1980,94,17.535,682.3967109,26.49466667,1.514009579
1981,94,18.49566667,755.3382677,14.79633333,1.187971251
1982,94,16.895,749.2023576,22.43433333,0.885697849
1983,94,17.431,730.7803209,30.52666667,0.965315998
1984,94,18.30133333,796.7223502,17.33133333,1.547131138
1985,94,17.49666667,805.4548117,11.804,1.322524698
1986,94,18.27333333,693.5289094,15.44833333,1.138517925
1987,94,17.692,801.7760847,17.16433333,1.009290745
1988,94,17.90566667,752.4296393,15.06833333,1.15105958
1989,94,17.69366667,755.6472668,9.898666667,1.475605357
1990,94,17.217,812.9571294,12.26166667,1.183112678
1991,94,17.075,728.5473254,20.81233333,1.20447463
1992,94,17.386,797.73672,26.079,1.265730792
1993,94,17.06833333,744.7671734,27.34033333,1.766397414
1994,94,17.42666667,847.0310499,15.61666667,1.321092391
1995,94,17.92333333,722.961296,23.69066667,2.000008473
1996,94,18.424,754.7323629,16.33066667,1.244288605
1997,94,18.05266667,758.7467412,16.05266667,1.513747736
1998,94,16.41033333,770.9212983,26.02766667,1.549140409
1999,94,17.15566667,716.9907105,11.106,1.389696869
2000,94,17.74666667,770.1441276,12.528,1.387928726
2001,94,17.62233333,846.010545,16.19666667,1.316251187
2002,94,17.436,791.484957,9.967333333,1.506988168
2003,94,17.96666667,804.6318226,16.45066667,1.271767467
2004,94,17.55133333,786.2614073,19.18933333,1.206779238
2005,94,17.47633333,752.426794,25.432,1.523208889
2006,94,17.77266667,845.7838467,12.21966667,1.260542944
2007,94,17.57,841.2970707,11.863,1.709055161
2008,94,17.425,827.8067737,16.54633333,1.227234933
2009,94,17.077,817.2566049,11.09266667,1.54546772
2010,94,16.59633333,771.5452813,24.35633333,1.340406421
1900,95,17.07638889,718.0781116,9.437847222,1.217007552
1901,95,17.08229167,829.4009313,10.67638889,1.595348612
1902,95,16.84722222,825.202807,13.44201389,1.375746859
1903,95,16.94548611,852.5384511,11.98229167,1.076642339
1904,95,17.446875,778.5841951,12.65,2.078103706
1905,95,16.66145833,797.791767,38.02951389,1.022095875
1906,95,16.55763889,770.5591237,29.371875,1.121307413
1907,95,16.66770833,740.252425,18.33645833,1.140168572
1908,95,16.51284722,786.0345897,23.59930556,0.965844837
1909,95,15.859375,805.1029679,27.640625,1.266885972
1910,95,17.80416667,819.2231607,15.89722222,1.20671602
1911,95,16.39131944,812.7279163,19.02048611,1.047916369
1912,95,15.87013889,754.8616184,18.34791667,1.361218549
1913,95,16.02673611,828.6211145,13.53020833,1.318673172
1914,95,17.009375,801.9035438,21.31770833,0.857071467
1915,95,15.846875,806.6804833,23.07326389,1.09996045
1916,95,15.73888889,804.540172,21.38958333,1.389090005
1917,95,16.26493056,896.7937479,16.55416667,1.220683412
1918,95,16.39513889,840.371588,22.64444444,0.927302237
1919,95,16.17569444,885.3074643,28.11875,1.15272605
1920,95,15.684375,810.4616415,21.71076389,1.228339445
1921,95,17.10972222,773.4430872,29.55763889,1.017242817
1922,95,16.31284722,913.7520863,20.18194444,1.093144631
1923,95,16.14861111,783.3542819,21.3,0.983596544
1924,95,16.84305556,866.9294981,10.61666667,1.379853634
1925,95,16.83923611,791.9505851,18.25451389,1.116921845
1926,95,16.98645833,817.6651168,19.43194444,1.510431818
1927,95,17.103125,783.1439879,26.125,1.040096758
1928,95,17.28888889,801.8328872,8.438194444,1.397157472
1929,95,16.7625,821.4708613,10.40833333,1.701487051
1930,95,16.37986111,806.8135917,18.534375,0.999998511
1931,95,16.85902778,887.378852,29.40416667,1.291373512
1932,95,16.028125,886.6308126,17.80243056,1.511933504
1933,95,16.42569444,917.0864733,13.74305556,1.312898266
1934,95,18.06354167,745.34416,13.21736111,1.429183773
1935,95,16.58090278,827.9957163,20.58854167,1.176100938
1936,95,16.99236111,830.2573283,22.19479167,1.139095514
1937,95,16.28506944,946.0372613,16.40347222,1.092351828
1938,95,16.76909722,844.4626621,18.31631944,1.250388642
1939,95,16.74166667,835.7626905,30.05555556,1.780844744
1940,95,17.6375,825.2120341,25.42881944,1.15407782
1941,95,15.97777778,731.8054436,33.15659722,0.772845026
1942,95,16.87395833,818.4027458,9.157638889,1.214540186
1943,95,17.61770833,793.7739899,18.36770833,0.982411357
1944,95,16.23020833,824.2667038,16.89513889,1.20997563
1945,95,16.76527778,852.6790102,17.29375,1.159778261
1946,95,17.25,842.4299011,17.68368056,1.063157143
1947,95,17.77256944,866.0356559,9.164930556,1.667807428
1948,95,16.640625,862.6301982,11.65555556,1.259556459
1949,95,16.41701389,958.4475972,18.86423611,1.490152087
1950,95,17.77847222,747.3315326,8.642708333,1.527409217
1951,95,16.54236111,839.6056189,24.46354167,1.221296941
1952,95,16.63923611,893.9597654,23.38680556,0.868836082
1953,95,17.05416667,784.5134364,11.19930556,1.642447111
1954,95,17.87916667,790.7286038,17.66527778,1.154612907
1955,95,16.58854167,831.7525833,17.14166667,1.497709774
1956,95,17.32777778,829.9554845,7.267361111,1.54461662
1957,95,17.21180556,807.1733105,21.03819444,1.046913199
1958,95,17.90416667,828.4519553,21.58229167,0.863967413
1959,95,17.83715278,824.3020338,19.62465278,1.188053001
1960,95,17.49166667,923.6558496,14.11458333,1.085810136
1961,95,17.35694444,842.1444347,12.38472222,1.157177383
1962,95,17.65208333,826.2199436,12.27604167,1.055152243
1963,95,17.49895833,823.1751926,16.58194444,1.185204773
1964,95,16.54097222,891.0469076,11.96840278,1.038664267
1965,95,16.64652778,764.1737592,31.46875,0.995679334
1966,95,17.39305556,884.54909,14.10347222,0.95964927
1967,95,17.06805556,847.0722047,19.32916667,1.138132194
1968,95,16.91423611,803.8531834,12.53784722,1.105554535
1969,95,17.16770833,844.9747146,20.371875,0.918980519
1970,95,16.84513889,845.4547965,18.44895833,1.339817091
1971,95,16.20243056,851.2126153,15.76076389,1.46270732
1972,95,17.10277778,863.8582761,18.35729167,1.280370182
1973,95,16.60381944,882.335295,15.95902778,1.303569004
1974,95,17.15520833,884.3244395,15.43090278,1.188911288
1975,95,16.27916667,851.2550175,11.8875,1.113258636
1976,95,16.753125,771.8600093,22.15520833,1.396284856
1977,95,17.534375,820.5057537,13.52743056,0.904434206
1978,95,17.07534722,858.6258685,35.1375,0.795297927
1979,95,16.71909722,889.319367,19.06180556,1.12033588
1980,95,17.53402778,764.0645983,23.50451389,1.26700533
1981,95,18.31875,804.2065156,16.87361111,0.926499696
1982,95,16.45277778,808.7872888,23.58715278,1.034551371
1983,95,16.97916667,782.7927041,27.73645833,1.040163564
1984,95,17.22013889,826.0389612,23.44027778,1.417374764
1985,95,17.05416667,868.5542769,18.50520833,1.047667698
1986,95,17.65694444,737.2304035,19.39965278,0.753786662
1987,95,17.16319444,848.565954,18.89270833,0.90608729
1988,95,17.46909722,818.6685511,17.02291667,1.335736812
1989,95,17.98506944,818.892534,9.846527778,1.510112679
1990,95,17.02291667,861.9570126,21.20381944,0.875283335
1991,95,16.93402778,801.7006361,20.96145833,1.003196333
1992,95,17.34131944,844.770927,31.50972222,1.039496066
1993,95,17.12256944,798.4273707,25.78125,1.539133287
1994,95,17.65486111,892.4402604,18.41076389,1.031034531
1995,95,17.92604167,781.3049174,19.60277778,1.36590426
1996,95,18.48368056,802.0330753,12.60243056,1.077761425
1997,95,17.90034722,831.6003078,19.24756944,1.148193145
1998,95,16.77361111,836.1729445,25.04305556,1.070539767
1999,95,17.96215278,754.2313318,16.34826389,1.310284591
2000,95,18.49236111,841.6889528,15.30347222,1.263317822
2001,95,18.17708333,899.1008228,15.64826389,0.99821061
2002,95,18.16979167,868.2023519,9.155902778,1.281946115
2003,95,18.51319444,861.5196366,17.28159722,1.062044549
2004,95,18.00347222,837.6938671,23.72638889,0.955447673
2005,95,18.04791667,806.0862944,25.63472222,1.288506346
2006,95,18.05520833,871.6737225,12.59444444,1.028313764
2007,95,18.38923611,888.5383782,13.165625,1.166584553
2008,95,17.87604167,882.8924312,17.94375,0.954666277
2009,95,17.65,867.7330956,11.61423611,1.102012386
2010,95,17.19236111,857.5844949,20.70590278,1.092971498
1900,96,11.89305556,746.7277753,19.39826389,1.072234957
1901,96,11.96354167,818.1807885,19.52673611,1.027974758
1902,96,11.28715278,852.5114352,22.12847222,0.950021968
1903,96,10.97951389,805.796094,22.76736111,0.87420421
1904,96,11.88333333,787.5313634,21.87326389,1.651446109
1905,96,11.10763889,840.2943486,55.46944444,0.787171658
1906,96,11.33229167,761.0234405,37.30104167,0.919372305
1907,96,11.784375,704.0672435,41.15347222,0.842156038
1908,96,11.03506944,761.3002639,37.121875,0.833408805
1909,96,11.05694444,853.5367693,32.83645833,1.051602729
1910,96,12.56597222,820.6283067,21.16180556,0.903068421
1911,96,11.10208333,822.5476908,36.49930556,0.967341015
1912,96,10.26180556,796.7770388,26.68055556,1.208749984
1913,96,10.321875,874.9956718,24.83159722,0.920063929
1914,96,11.79479167,799.5538408,30.51875,0.943424409
1915,96,10.84201389,834.5571409,34.19722222,0.795843928
1916,96,11.29756944,789.319524,35.140625,1.025941428
1917,96,11.04201389,857.1152455,26.74756944,1.077230077
1918,96,11.20625,871.4199806,30.50486111,0.790824589
1919,96,10.96041667,919.2037078,38.12395833,0.85611671
1920,96,11.078125,808.0454651,28.43090278,0.814446551
1921,96,12.17118056,753.3277647,31.66388889,1.048408071
1922,96,11.321875,919.7349844,28.75555556,0.713746291
1923,96,10.95694444,791.1406502,37.89444444,0.756270211
1924,96,11.23472222,875.6552109,21.27743056,1.005088809
1925,96,11.809375,837.1810526,28.71909722,0.847414891
1926,96,12.02222222,836.9097543,28.634375,0.864906428
1927,96,11.85034722,786.7607343,39.36736111,0.843956252
1928,96,11.93194444,849.3979223,22.93923611,0.813861561
1929,96,11.36840278,861.9554238,24.52152778,1.18881933
1930,96,11.025,848.02338,30.69826389,0.849168705
1931,96,11.60520833,916.7702382,33.02013889,0.691327915
1932,96,11.04027778,920.4202842,26.74756944,0.930344866
1933,96,11.3,954.5995928,25.79305556,0.805618225
1934,96,13.01284722,763.3958572,22.12743056,0.875296151
1935,96,11.54930556,832.2947676,29.59548611,0.79157689
1936,96,12.17916667,846.2056893,30.14756944,0.769945132
1937,96,11.55381944,985.7798522,28.51527778,0.814982167
1938,96,11.78958333,826.978634,28.16770833,0.886401351
1939,96,12.03680556,879.783813,23.48055556,1.151777479
1940,96,12.46284722,821.3580769,37.62986111,0.729757034
1941,96,11.34236111,755.8382671,44.11354167,0.533442342
1942,96,11.99409722,848.7989919,17.98090278,0.831188641
1943,96,12.67916667,804.5478155,26.765625,0.857929592
1944,96,11.27256944,859.1936354,25.42881944,0.642109089
1945,96,11.70902778,865.786139,23.06840278,1.050131886
1946,96,12.14444444,853.7773787,30.15659722,0.883487584
1947,96,12.24027778,873.0727416,22.62638889,1.15143877
1948,96,11.75798611,879.0109951,22.04166667,0.891070979
1949,96,11.16111111,938.7970696,32.74166667,0.728570105
1950,96,12.70972222,737.2800839,17.39548611,1.365291975
1951,96,11.77326389,850.295711,31.43819444,0.931850644
1952,96,11.56388889,910.1647194,34.21423611,0.685446764
1953,96,12.11284722,814.7312485,19.88090278,1.36069991
1954,96,12.77326389,807.9350191,27.15347222,0.926190519
1955,96,11.50729167,859.386533,25.79930556,1.054863507
1956,96,12.07152778,867.6379503,14.88923611,0.975688566
1957,96,12.08194444,759.647364,36.93993056,0.84762876
1958,96,12.52083333,835.9608642,29.83090278,0.914594767
1959,96,12.33333333,834.1330331,27.56597222,0.950222595
1960,96,11.90347222,951.7450599,24.13611111,0.804550484
1961,96,11.71180556,877.1286069,25.17881944,0.890664617
1962,96,11.93819444,851.1608488,22.121875,0.742003533
1963,96,12.11840278,861.2415806,25.33923611,1.36666544
1964,96,11.15486111,899.7286602,25.44236111,0.88984094
1965,96,11.22881944,745.6320324,45.43611111,0.598275416
1966,96,11.74756944,907.2109299,25.16805556,0.866728414
1967,96,11.39375,844.9690328,30.73263889,1.061660054
1968,96,10.94305556,858.5284406,22.31631944,0.778318872
1969,96,11.73888889,836.9004436,30.25104167,0.701280106
1970,96,11.54375,827.3352537,25.81423611,1.124392351
1971,96,11.25104167,862.8922843,24.29340278,1.131324251
1972,96,11.85833333,825.067836,33.52395833,1.458300372
1973,96,11.16458333,858.9082667,26.58819444,0.988960898
1974,96,11.90729167,882.4320638,22.99201389,1.138040581
1975,96,10.83055556,841.1601057,23.77222222,0.821095803
1976,96,11.40694444,791.4355798,24.61631944,0.98572413
1977,96,12.11215278,838.218556,22.20486111,0.751879274
1978,96,11.95069444,844.2974934,40.771875,0.78829798
1979,96,11.37118056,895.1725979,25.75381944,0.886060153
1980,96,12.28229167,771.5870691,35.32465278,1.02797438
1981,96,12.93576389,766.0173235,29.60902778,0.681754482
1982,96,11.45173611,808.7431593,39.05243056,0.714341238
1983,96,11.89756944,787.6033941,37.91979167,0.785206185
1984,96,11.96423611,835.7261433,31.07326389,1.079018843
1985,96,12.00659722,851.5358108,31.45208333,0.77056507
1986,96,12.46597222,741.6490652,29.62916667,0.662881242
1987,96,11.71527778,851.8472567,33.34340278,0.615267262
1988,96,12.27743056,825.7328122,26.46076389,0.97809013
1989,96,12.99236111,833.825423,17.06840278,1.168307476
1990,96,11.85138889,880.3320577,30.82847222,0.821259097
1991,96,11.63541667,818.1203948,28.12256944,0.960804916
1992,96,11.509375,861.3011609,40.81111111,0.849463571
1993,96,11.89131944,795.8396311,38.36701389,1.173538113
1994,96,12.00868056,874.7580795,27.821875,0.528871508
1995,96,12.13125,756.4482283,29.28020833,0.853721839
1996,96,12.63194444,802.5928194,19.88506944,1.076751922
1997,96,11.82083333,829.7152179,30.33541667,0.833263632
1998,96,11.33090278,821.0467936,34.01770833,0.730173336
1999,96,11.90763889,733.1340346,26.97881944,1.277050716
2000,96,12.68368056,840.2314034,23.35138889,1.164505607
2001,96,12.35138889,863.9095302,22.59375,0.82596301
2002,96,12.26215278,886.7226678,16.07916667,1.153032608
2003,96,12.765625,840.5656002,23.16215278,0.853429673
2004,96,11.96319444,810.5288498,30.85625,0.733103986
2005,96,12.44513889,777.8022439,30.64930556,1.013634541
2006,96,11.83958333,831.1832239,21.94618056,0.922382254
2007,96,12.11805556,882.3710324,22.93229167,0.834968571
2008,96,11.37777778,865.0650087,24.58506944,0.785869593
2009,96,11.60347222,861.6727726,16.52361111,0.836697491
2010,96,11.39930556,854.8472283,30.00972222,0.850411315
